Change Type,Empresa,Código,Título,Revisión,Fecha de emisión,Disciplina,Tipo de documento,Grupo de documento,Clase de documento,Estado,Fase/Área,Creado el,Área Húmeda
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-020,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA TANQUE DE RETENCIÓN “400-PPC-022 “,0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 16:38,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-021,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA DE ORGÁNICO RECUPERADO “400-PPC-023”,0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 16:39,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-022,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA DE ORGÁNICO RECUPERADO “400-PPC-024”,0,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,10/08/2026 16:40,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-029,DIAGRAMA ESQUEMÁTICO DE CONTROL BBA. RECOLECCIÓN ORGÁNICO DRENAJES “400-PPV-001”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:09,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-030,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBAS TRANSFERENCIAS DRENAJES “400-PPV-003”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:10,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-031,DIAGRAMA ESQUEMÁTICO DE CONTROL AGITADOR TANQUE PREPARACIÓN GUAR “400-AGA- 001”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:13,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-032,DIAGRAMA ESQUEMÁTICO DE CONTROL AGITADOR TANQUE DISTRIBUCIÓN GUAR “400-AGA-002”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:14,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-033,DIAGRAMA ESQUEMÁTICO DE CONTROL AGITADOR TANQUE PREP. SULF. COBALTO “400-AGA- 003”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:15,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-034,DIAGRAMA ESQUEMÁTICO DE CONTROL SOPLADOR FILTRO DE ELECTROLITO “400-FAN-001”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:16,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-035,DIAGRAMA ESQUEMÁTICO DE CONTROL SOPLADOR FILTRO DE ELECTROLITO “400-FAN-002”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:17,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-036,DIAGRAMA ESQUEMÁTICO DE CONTROL ALIMENTADOR DE GUAR TANQUE PREP. “400-CVS-001”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:17,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-037,DIAGRAMA ESQUEMÁTICO DE CONTROL TORNILLO ALIMENTACIÓN COBALTO “400-CVS-002”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:18,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-038,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA AGUA ACIDA “400-PPC-050”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:19,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-039,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA AGUA ACIDA “400-PPC-051”,0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 12:32,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-040,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-001""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:40,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-041,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-002""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:41,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-042,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-003""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:42,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-043,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-004""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:43,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-044,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-005""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:43,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-045,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-006""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:45,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-046,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-007""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:46,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-047,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-008""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:47,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-048,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-009""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:48,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-049,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-010""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:50,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-050,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-011""",0,11/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,11/08/2026 19:52,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-051,"DIAGRAMA DE INTERCONEXIONES BOMBAS ELECTROLITO POBRE TREN A Y B ""400-PPC-012""",0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:13,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-052,"DIAGRAMA DE INTERCONEXIONES BOMBAS ELECTROLITO POBRE TREN A Y B ""400-PPC-013""",0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:14,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-053,"DIAGRAMA DE INTERCONEXIONES BOMBAS ELECTROLITO POBRE RETROLAVADO""400-PPC-014""",0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:14,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-054,"DIAGRAMA DE INTERCONEXIONES BOMBAS ELECTROLITO POBRE RETROLAVADO ""400-PPC-015""",0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:15,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-055,"DIAGRAMA DE INTERCONEXIONES BOMBAS DE RECIRCULACIÓN ELECTROLITO ""400-PPC-016""",0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:15,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-056,DIAGRAMA DE INTERCONEXIONES BOMBAS DE RETROLAVADO ETAPAS S “400-PPC-018”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:16,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-057,DIAGRAMA DE INTERCONEXIONES BOMBAS DE RETROLAVADO ETAPAS S “400-PPC-019”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:17,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-058,DIAGRAMA DE INTERCONEXIONES BOMBA TANQUE DE RETENCIÓN “400-PPC-021”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:17,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-059,DIAGRAMA DE INTERCONEXIONES BOMBA TANQUE DE RETENCIÓN “400-PPC-022”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:18,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-060,DIAGRAMA DE INTERCONEXIONES BOMBAS DE ORGÁNICO RECUPERADO “400-PPC-023”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:19,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-061,DIAGRAMA DE INTERCONEXIONES BOMBAS DE ORGÁNICO RECUPERADO “400-PPC-024”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 13:20,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-062,DIAGRAMA DE INTERCONEXIONES BOMBA DOSIFICACIÓN GUAR “400-PPD-001”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:26,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-063,DIAGRAMA DE INTERCONEXIONES BOMBA DOSIFICACIÓN GUAR “400-PPD-002”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:27,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-064,DIAGRAMA DE INTERCONEXIONES BOMBA DOSIFICACIÓN GUAR “400-PPD-003”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:28,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-065,DIAGRAMA DE INTERCONEXIONES BOMBA DOSIFICACIÓN GUAR “400-PPD-004”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:18,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-066,DIAGRAMA DE INTERCONEXIONES BOMBA DOSIFICACIÓN SULFATO COBALTO “400-PPD-043”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:14,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-067,DIAGRAMA DE INTERCONEXIONES BOMBA DOSIFICACIÓN SULFATO COBALTO “400-PPD-044”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:13,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-068,DIAGRAMA DE INTERCONEXIONES BBA. RECOLECCIÓN ORGÁNICO DRENAJE “400-PPV-001”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:10,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-069,DIAGRAMA DE INTERCONEXIONES BBA. TRANSFERENCIA DRENAJES “400-PPV-003”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:12,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-070,DIAGRAMA DE INTERCONEXIONES AGITADOR TANQUE PREPARACIÓN GUAR “400-AGA-001”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:15,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-071,DIAGRAMA DE INTERCONEXIONES AGITADOR TANQUE DISTRIBUCIÓN GUAR “400-AGA-002”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:13,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-072,DIAGRAMA DE INTERCONEXIONES AGITADOR TANQUE PREP. SULF. COBALTO “400-AGA-003,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:14,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-073,DIAGRAMA DE INTERCONEXIONES SOPLADOR FILTRO DE ELECTROLITO “400-FAN-001 “,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:15,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-074,DIAGRAMA DE INTERCONEXIONES SOPLADOR FILTRO DE ELECTROLITO “400-FAN-002 “,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:17,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-075,DIAGRAMA DE INTERCONEXIONES ALIMENTADOR GUAR A TANQUE PREP. “400-CVS-001 “,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:21,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-076,DIAGRAMA DE INTERCONEXIONES TORNILLO ALIMENTACIÓN COBALTO “400-CVS-002”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:21,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-077,DIAGRAMA DE INTERCONEXIONES BOMBA DE AGUA ACIDA “400-PPC-050”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:22,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3400-07-WD-078,DIAGRAMA DE INTERCONEXIONES BOMBA DE AGUA ACIDA “400-PPC-051”,0,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,12/08/2026 17:23,3400 - Patio de Tanques
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-LY-003,DISPOSICIÓN DE EQUIPOS SISTEMA DE RECTIFICACIÓN N°1  - PLANTA Y SECCIONES,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Construcción,Ingeniería,13/08/2026 15:21,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-LY-004,DISPOSICIÓN DE EQUIPOS SISTEMA DE RECTIFICACIÓN N°2  - PLANTA Y SECCIONES,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Construcción,Ingeniería,13/08/2026 15:22,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-LY-010,SALA ELÉCTRICA 500-ERC-001 - CANALIZACIONES ELÉCTRICAS DE FUERZA Y CONTROL - SECCIONES Y DETALLES - NIVEL 1 Y AZOTEA,B,10/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,10/08/2026 17:21,3500 - Depositación Electrolítica
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-LY-013,ÁREA DE CELDAS SECTOR 1 Y 2 - CANALIZACIÓN FUERZA Y CONTROL - PLANTA,A,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión Interna,Ingeniería,12/08/2026 14:35,3500 - Depositación Electrolítica
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-LY-014,ÁREA DE CELDAS SECTOR 1 Y 2 - CANALIZACIÓN FUERZA Y CONTROL - SECCIONES Y DETALLES,A,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión Interna,Ingeniería,12/08/2026 14:36,3500 - Depositación Electrolítica
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-LY-015,ÁREA DE CELDAS SECTOR CENTRAL - CANALIZACIÓN FUERZA Y CONTROL - PLANTA,A,19/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión Interna,Ingeniería,19/08/2026 15:18,3500 - Depositación Electrolítica
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-LY-022,ÁREA DE CELDAS SECTOR CENTRAL - CANALIZACIÓN FUERZA Y CONTROL - SECCIONES Y DETALLES,A,19/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión Interna,Ingeniería,19/08/2026 15:19,3500 - Depositación Electrolítica
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-LY-026,ÁREA DE CELDAS SECTOR 3 Y 4 - CANALIZACIÓN FUERZA Y CONTROL - PLANTA,A,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión Interna,Ingeniería,12/08/2026 11:56,3500 - Depositación Electrolítica
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-LY-027,ÁREA DE CELDAS SECTOR 3 Y 4 - CANALIZACIÓN FUERZA Y CONTROL - SECCIONES Y DETALLES,A,12/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión Interna,Ingeniería,12/08/2026 11:57,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-SD-002,DIAGRAMA UNIFILAR CCM 500-MCL-001 (1 DE 2),E,17/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,17/08/2026 20:06,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-SD-003,DIAGRAMA UNIFILAR CCM 500-MCL-001 (2 DE 2),E,17/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,17/08/2026 20:07,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-SD-007,DIAGRAMA UNIFILAR CCM 500-MCL-002,E,17/08/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,17/08/2026 20:09,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-001,DIAGRAMA ESQUEMÁTICO DE CONTROL VENTILADOR EXTRACCIÓN CENTRÍFUGO “500-FAN-001”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:29,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-002,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR BOMBA DE AGUA DESALINIZADA ""500-PPC-009-M""",0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:30,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-003,DIAGRAMA ESQUEMÁTICO DE CONTROL VENTILADOR EXTRACCIÓN CENTRÍFUGO “500-FAN-002”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:31,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-004,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR BOMBA DE AGUA DESALINIZADA ""500-PPC-010-M""",0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:32,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-005,DIAGRAMA ESQUEMÁTICO DE CONTROL VENTILADOR EXTRACCIÓN CENTRÍFUGO “500-FAN-003”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:32,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-007,DIAGRAMA ESQUEMÁTICO DE CONTROL VENTILADOR EXTRACCIÓN CENTRÍFUGO “500-FAN-004”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:38,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-009,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA AGUA DESMINERALIZADA “500- PPC-005”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:39,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-010,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA AGUA DESMINERALIZADA “500- PPC-006”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:40,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-011,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA AGUA DESMINERALIZADA “500- PPC-007”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:53,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-012,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA AGUA DESMINERALIZADA “500- PPC-008”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:41,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-013,DIAGRAMA DE INTERCONEXIONES VENTILADOR EXTRACCIÓN CENTRÍFUGO “500-FAN-001”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:43,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-014,"DIAGRAMA DE INTERCONEXIONES MOTOR BOMBA DE AGUA DESALINIZADA ""500-PPC-009-M""",0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:44,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-015,DIAGRAMA DE INTERCONEXIONES VENTILADOR EXTRACCIÓN CENTRÍFUGO “500-FAN-002”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:45,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-016,"DIAGRAMA DE INTERCONEXIONES MOTOR BOMBA DE AGUA DESALINIZADA ""500-PPC-010-M""",0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:47,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-017,DIAGRAMA DE INTERCONEXIONES VENTILADOR EXTRACCIÓN CENTRÍFUGO “500-FAN-003”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:48,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-019,DIAGRAMA DE INTERCONEXIONES VENTILADOR EXTRACCIÓN CENTRÍFUGO “500-FAN-004”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:48,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-021,DIAGRAMA DE INTERCONEXIONES BOMBA DE AGUA DESMINERALIZADA “500-PPC-005”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:49,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-022,DIAGRAMA DE INTERCONEXIONES BOMBA DE AGUA DESMINERALIZADA “500-PPC-006”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:50,3500 - Depositación Electrolítica
UPDATED,CUMBRA INGENIERÍA S.A.,P22-DA-3500-07-WD-023,DIAGRAMA DE INTERCONEXIONES BOMBA DE AGUA DESMINERALIZADA “500-PPC-007”,0,13/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,13/08/2026 15:51,3500 - Depositación Electrolítica
